ID,Answer,Prob1,Prob2,Prob3,Prob4,Prob5
286,3,0.1683250218629837,0.22621096670627594,0.36680880188941956,0.18697687983512878,0.051678333431482315
287,4,0.03045850619673729,0.06593962013721466,0.0863739401102066,0.801195502281189,0.016032446175813675
288,2,0.02460981346666813,0.832703709602356,0.07327083498239517,0.043337132781744,0.02607845701277256
289,3,0.12028685957193375,0.2446962594985962,0.28593912720680237,0.20939494669437408,0.139682799577713
290,2,0.12930230796337128,0.6217865347862244,0.044215843081474304,0.17051962018013,0.03417566418647766
291,1,0.33633652329444885,0.2673340141773224,0.2673340141773224,0.07963654398918152,0.04935885965824127
292,4,0.15511098504066467,0.21674741804599762,0.23657329380512238,0.2974349856376648,0.09413328021764755
293,1,0.6501315236091614,0.11575774848461151,0.12323809415102005,0.06021995097398758,0.05065274238586426
294,2,0.22133193910121918,0.35666972398757935,0.3161259889602661,0.0718575045466423,0.03401487320661545
295,3,0.1205320730805397,0.08439095318317413,0.6132783889770508,0.1149989664554596,0.06679961830377579
296,3,0.21635769307613373,0.16126996278762817,0.4199376106262207,0.15364904701709747,0.04878576844930649
297,1,0.5541967153549194,0.20746564865112305,0.13936257362365723,0.055104855448007584,0.04387028515338898
298,2,0.2679322361946106,0.36093881726264954,0.13379493355751038,0.2229444980621338,0.014389517717063427
299,1,0.3013467788696289,0.13969293236732483,0.1835113763809204,0.28650569915771484,0.0889432281255722
300,4,0.08599956333637238,0.06603746116161346,0.07575114071369171,0.7066303491592407,0.06558156758546829
301,1,0.624681293964386,0.14651106297969818,0.12153348326683044,0.071525439620018,0.035748738795518875
302,4,0.17291894555091858,0.13986752927303314,0.11132287979125977,0.5439324378967285,0.03195815905928612
303,2,0.19368934631347656,0.5484717488288879,0.06336254626512527,0.13882297277450562,0.05565343052148819
304,1,0.42019641399383545,0.18862326443195343,0.12947534024715424,0.15270160138607025,0.10900338739156723
305,3,0.13883209228515625,0.2438662052154541,0.25962814688682556,0.25962814688682556,0.09804540127515793
306,1,0.2886882722377777,0.28533294796943665,0.2554103136062622,0.08283056318759918,0.08773791044950485
307,2,0.08105337619781494,0.5412705540657043,0.1820729374885559,0.1360855996608734,0.059517476707696915
308,1,0.30853334069252014,0.18828634917736053,0.10137100517749786,0.30735185742378235,0.0944574847817421
309,4,0.09828496724367142,0.08909109979867935,0.20606444776058197,0.4949047565460205,0.11165466904640198
310,1,0.35637810826301575,0.2076864391565323,0.29070189595222473,0.11720264703035355,0.02803093194961548
311,2,0.1833350956439972,0.31428414583206177,0.31428414583206177,0.10231990367174149,0.08577665686607361
312,4,0.02936548739671707,0.1787576675415039,0.028308922424912453,0.743303656578064,0.020264292135834694
313,4,0.28970441222190857,0.12281869351863861,0.2033120095729828,0.2906041443347931,0.09356077760457993
314,4,0.18528491258621216,0.14256712794303894,0.15287967026233673,0.36445605754852295,0.15481223165988922
315,1,0.23151111602783203,0.23151111602783203,0.23151111602783203,0.23151111602783203,0.07395557314157486
316,1,0.2707163989543915,0.147736594080925,0.20923303067684174,0.22057458758354187,0.15173935890197754
317,1,0.49719786643981934,0.2290765345096588,0.17147184908390045,0.05077064782381058,0.05148319527506828
318,2,0.1605459749698639,0.3422295153141022,0.09913638234138489,0.27371299266815186,0.12437518686056137
319,2,0.14948627352714539,0.40100225806236267,0.151363804936409,0.15547114610671997,0.14267651736736298
320,4,0.147720068693161,0.11663448065519333,0.1404876559972763,0.4292144179344177,0.16594341397285461
321,1,0.3514544665813446,0.0976652130484581,0.3514544665813446,0.09738191217184067,0.10204394161701202
322,3,0.2098335325717926,0.056163180619478226,0.5443366169929504,0.1427684724330902,0.04689812660217285
323,3,0.1298123449087143,0.13743670284748077,0.3868182599544525,0.1830386519432068,0.16289399564266205
324,1,0.2898889183998108,0.16077125072479248,0.26511070132255554,0.1744263470172882,0.10980283468961716
325,4,0.07988100498914719,0.06334348767995834,0.07291562110185623,0.7623038291931152,0.021556025370955467
326,3,0.06422627717256546,0.019066201522946358,0.8717264533042908,0.025806253775954247,0.01917479932308197
327,1,0.880600094795227,0.04379087686538696,0.026272272691130638,0.03466805815696716,0.014668797142803669
328,1,0.43246570229530334,0.11913426965475082,0.11486001312732697,0.2185935080051422,0.11494652181863785
329,3,0.23511716723442078,0.15209294855594635,0.27417609095573425,0.19343781471252441,0.1451759934425354
330,1,0.4050264358520508,0.18706507980823517,0.145542711019516,0.1501350849866867,0.11223064363002777
331,2,0.08945287019014359,0.3567669689655304,0.2679143249988556,0.19628237187862396,0.08958344906568527
332,1,0.3297463357448578,0.20049013197422028,0.08010994642972946,0.31126928329467773,0.07838431745767593
333,2,0.11554266512393951,0.5104262232780457,0.12065143883228302,0.1347382515668869,0.1186414286494255
334,4,0.2605597972869873,0.168602854013443,0.22160916030406952,0.2729209065437317,0.0763072818517685
335,1,0.8515244126319885,0.10953044146299362,0.012139777652919292,0.01762416772544384,0.009181197732686996
336,2,0.09510637074708939,0.6407331228256226,0.0902189165353775,0.10017810761928558,0.07376354187726974
337,3,0.20139308273792267,0.16616500914096832,0.2948818802833557,0.25899529457092285,0.07856474071741104
338,2,0.25302690267562866,0.2688877284526825,0.23193977773189545,0.12330146878957748,0.12284412235021591
339,3,0.20360824465751648,0.04614776745438576,0.5145487785339355,0.18416081368923187,0.05153441056609154
340,2,0.059794798493385315,0.7859018445014954,0.031696781516075134,0.10370652377605438,0.018900062888860703
341,3,0.22259566187858582,0.13472774624824524,0.4399820566177368,0.10556849837303162,0.09712602943181992
342,3,0.016402943059802055,0.019827965646982193,0.9034883379936218,0.05409909412264824,0.006181677337735891
343,2,0.0365496501326561,0.9333245158195496,0.009998462162911892,0.010372186079621315,0.009755179286003113
344,4,0.08666453510522842,0.093797467648983,0.37957990169525146,0.38383930921554565,0.056118790060281754
345,3,0.24192887544631958,0.1457182914018631,0.27131104469299316,0.16817112267017365,0.17287065088748932
346,2,0.11308553069829941,0.3226150870323181,0.15484032034873962,0.2923164963722229,0.11714252084493637
347,4,0.23614685237407684,0.17880581319332123,0.17419244349002838,0.2749977111816406,0.13585717976093292
348,3,0.057371996343135834,0.0592694953083992,0.41675496101379395,0.41675496101379395,0.04984857887029648
349,4,0.34357744455337524,0.08453136682510376,0.07041711360216141,0.47756946086883545,0.023904629051685333
350,3,0.0065836417488753796,0.1597430408000946,0.7427029013633728,0.08424939960241318,0.006721055135130882
351,2,0.16817517578601837,0.2732693552970886,0.24374018609523773,0.21631459891796112,0.09850069135427475
352,3,0.07447317987680435,0.020044241100549698,0.726148784160614,0.15565524995326996,0.023678531870245934
353,1,0.3766365349292755,0.20191369950771332,0.15152953565120697,0.158042773604393,0.1118774339556694
354,2,0.15231139957904816,0.24045799672603607,0.19641505181789398,0.23441414535045624,0.17640137672424316
355,1,0.41451629996299744,0.17243526875972748,0.13894252479076385,0.1457325667142868,0.12837333977222443
356,3,0.1077045127749443,0.1611267328262329,0.526389479637146,0.14732225239276886,0.057457033544778824
357,1,0.5030698776245117,0.03126775473356247,0.13961166143417358,0.29358017444610596,0.0324704647064209
358,3,0.24993138015270233,0.15867474675178528,0.368880957365036,0.14074282348155975,0.08177010715007782
359,4,0.020108448341488838,0.02189207635819912,0.05874255299568176,0.8765449523925781,0.022711975499987602
360,4,0.10015716403722763,0.08621259778738022,0.16331249475479126,0.6160699129104614,0.03424784913659096
361,2,0.07091786712408066,0.5775702595710754,0.15803262591362,0.13297626376152039,0.06050299108028412
362,4,0.10563653707504272,0.10438433289527893,0.10449668020009995,0.6318463087081909,0.05363611876964569
363,2,0.15369148552417755,0.49931809306144714,0.2345002144575119,0.05182771012187004,0.06066254898905754
364,3,0.10502951592206955,0.2933052182197571,0.3401011526584625,0.14036774635314941,0.12119639664888382
365,3,0.05859525129199028,0.08104878664016724,0.417326956987381,0.3909236192703247,0.052105337381362915
366,3,0.15722164511680603,0.20745135843753815,0.28874897956848145,0.23225098848342896,0.11432698369026184
367,3,0.1359245479106903,0.11174514144659042,0.6098465919494629,0.13015516102313995,0.012328606098890305
368,1,0.4401606321334839,0.24742276966571808,0.09573273360729218,0.12397240102291107,0.09271141141653061
369,2,0.024333395063877106,0.544999361038208,0.31155717372894287,0.09439167380332947,0.024718347936868668
370,2,0.055659759789705276,0.6660118103027344,0.16082072257995605,0.06022420898079872,0.05728347226977348
371,4,0.08128216117620468,0.11449871957302094,0.05173161253333092,0.7217602729797363,0.030727289617061615
372,2,0.10683459043502808,0.373991996049881,0.2640909254550934,0.16902777552604675,0.0860547423362732
373,1,0.33093008399009705,0.2566249370574951,0.17820513248443604,0.120116226375103,0.1141236200928688
374,2,0.109426349401474,0.29000765085220337,0.28264951705932617,0.23599782586097717,0.08191868662834167
375,3,0.09686733037233353,0.03892763704061508,0.7348502278327942,0.09686733037233353,0.0324874222278595
376,3,0.1268972009420395,0.15814299881458282,0.399278849363327,0.23571644723415375,0.07996451109647751
377,2,0.30039486289024353,0.31883642077445984,0.17319335043430328,0.14916189014911652,0.058413419872522354
378,3,0.1315370500087738,0.30555158853530884,0.36363354325294495,0.11039640009403229,0.08888141810894012
379,3,0.1605076789855957,0.2193910926580429,0.31982114911079407,0.1605076789855957,0.1397724151611328
380,3,0.2006988525390625,0.18425409495830536,0.23299109935760498,0.21582354605197906,0.1662323772907257
381,2,0.1574992686510086,0.3640061318874359,0.15536710619926453,0.16400307416915894,0.1591244488954544
382,4,0.25361794233322144,0.16115787625312805,0.07336246222257614,0.4234222173690796,0.0884394645690918
383,1,0.2806021273136139,0.2806021273136139,0.0985504612326622,0.23275715112686157,0.10748810321092606
384,3,0.017775187268853188,0.014936374500393867,0.5481706857681274,0.4002666473388672,0.018851028755307198
385,4,0.06308082491159439,0.02284953184425831,0.027094954624772072,0.8657072186470032,0.02126738615334034
386,4,0.18156138062477112,0.1667025089263916,0.1350668966770172,0.348635733127594,0.16803352534770966
387,3,0.09373331069946289,0.342784583568573,0.3554522395133972,0.11043692380189896,0.09759306162595749
388,2,0.05265873298048973,0.7090688347816467,0.1088661327958107,0.07373788952827454,0.05566837266087532
389,1,0.3449729382991791,0.1458035111427307,0.21385963261127472,0.1458035111427307,0.14956043660640717
390,2,0.19046366214752197,0.5038493871688843,0.05990690737962723,0.19046366214752197,0.055316317826509476
391,2,0.11312662810087204,0.31945326924324036,0.23860692977905273,0.23860692977905273,0.09020622819662094
392,4,0.3318139314651489,0.13916367292404175,0.07388608157634735,0.39313045144081116,0.06200584024190903
393,4,0.1681929975748062,0.0798979178071022,0.13444389402866364,0.5594293475151062,0.05803576856851578
394,3,0.19433742761611938,0.19159464538097382,0.2780649662017822,0.1557440310716629,0.18025894463062286
395,1,0.3253325819969177,0.26524674892425537,0.14985941350460052,0.18591633439064026,0.07364491373300552
396,4,0.11423706263303757,0.06987571716308594,0.1142730638384819,0.6633784770965576,0.03823567554354668
397,1,0.43570253252983093,0.17745596170425415,0.0654282197356224,0.25258806347846985,0.06882516294717789
398,3,0.1285068541765213,0.20224668085575104,0.331170916557312,0.21818587183952332,0.11988960951566696
399,1,0.2575529217720032,0.18321414291858673,0.2562214136123657,0.20535634458065033,0.09765523672103882
400,3,0.12975279986858368,0.1535780280828476,0.4046749770641327,0.1361018568277359,0.17589238286018372
401,2,0.0800645500421524,0.8703339099884033,0.02389884553849697,0.017215097323060036,0.008487621322274208
402,4,0.049010030925273895,0.03215726092457771,0.052492134273052216,0.8455954790115356,0.020745089277625084
403,3,0.023809105157852173,0.19804435968399048,0.74403315782547,0.02825108915567398,0.0058622113429009914
404,2,0.13862502574920654,0.2823956608772278,0.2767612040042877,0.15886330604553223,0.14335481822490692
405,3,0.18991875648498535,0.2029089778661728,0.28707659244537354,0.16964305937290192,0.1504525989294052
406,4,0.04707866162061691,0.17489150166511536,0.19023358821868896,0.5126416683197021,0.07515453547239304
407,4,0.07158572226762772,0.021480059251189232,0.42532050609588623,0.45958638191223145,0.022027289494872093
408,1,0.6043984889984131,0.05423377454280853,0.18107308447360992,0.11592656373977661,0.044368110597133636
409,2,0.22593678534030914,0.26855039596557617,0.23347321152687073,0.25576210021972656,0.016277486458420753
410,3,0.19226014614105225,0.23363564908504486,0.26938629150390625,0.2493779957294464,0.05533990636467934
411,4,0.18424855172634125,0.1955648809671402,0.1386910229921341,0.35530218482017517,0.1261933445930481
412,4,0.06839514523744583,0.019043074920773506,0.03658532351255417,0.8556995987892151,0.02027682587504387
413,2,0.16426129639148712,0.3710518181324005,0.14989645779132843,0.16713349521160126,0.14765693247318268
414,2,0.41211605072021484,0.4383337199687958,0.12481800466775894,0.015410504303872585,0.009321684017777443
415,2,0.16953285038471222,0.32512596249580383,0.2284119874238968,0.1364341527223587,0.14049507677555084
416,3,0.08244002610445023,0.04497884586453438,0.7763221263885498,0.0809786394238472,0.015280370600521564
417,3,0.06709080189466476,0.06692417711019516,0.5903737545013428,0.23943017423152924,0.03618110716342926
418,3,0.07997646927833557,0.2930937111377716,0.5288634300231934,0.07606986165046692,0.021996518597006798
419,3,0.12627090513706207,0.10257486253976822,0.3766099810600281,0.2994447946548462,0.09509945660829544
420,4,0.13868141174316406,0.2717733383178711,0.13250981271266937,0.33062878251075745,0.12640665471553802
421,4,0.16705940663814545,0.1834304928779602,0.1570955365896225,0.41082698106765747,0.08158750087022781
422,2,0.13577426970005035,0.3324156701564789,0.18914037942886353,0.2670411169528961,0.07562852650880814
423,4,0.1614222526550293,0.18132860958576202,0.15818288922309875,0.3375970125198364,0.1614692360162735
424,4,0.0401456244289875,0.03451848030090332,0.037380337715148926,0.8839520812034607,0.004003503359854221
425,2,0.10484161972999573,0.37968966364860535,0.21096593141555786,0.2025274932384491,0.10197532176971436
426,3,0.03722400590777397,0.1247711107134819,0.620905339717865,0.17983615398406982,0.03726335987448692
427,3,0.05525482818484306,0.12125848978757858,0.7035090923309326,0.06006406620144844,0.059913519769907
428,1,0.7897714972496033,0.08201292157173157,0.040593959391117096,0.04514024406671524,0.04248141124844551
429,1,0.3809596002101898,0.1398756206035614,0.2731301188468933,0.14295251667499542,0.06308212131261826
430,3,0.11859852075576782,0.05728987976908684,0.6903988718986511,0.09736799448728561,0.03634471073746681
431,1,0.4919949769973755,0.14429603517055511,0.17891092598438263,0.09760425239801407,0.08719384670257568
432,3,0.2583320140838623,0.2632841467857361,0.28413626551628113,0.09861388802528381,0.09563369303941727
433,1,0.28403639793395996,0.2371804416179657,0.21862341463565826,0.18913668394088745,0.07102308422327042
434,2,0.15437805652618408,0.3710020184516907,0.2319265753030777,0.1286083459854126,0.11408501118421555
435,3,0.028049539774656296,0.06056361272931099,0.7413394451141357,0.16278035938739777,0.007267066743224859
436,4,0.09068509936332703,0.3156221807003021,0.1399751603603363,0.34955036640167236,0.10416718572378159
437,1,0.49941882491111755,0.05866118147969246,0.23680192232131958,0.14969204366207123,0.055425975471735
438,1,0.606036901473999,0.13997559249401093,0.13752341270446777,0.060648929327726364,0.05581523850560188
439,4,0.022949619218707085,0.09835178405046463,0.4241972863674164,0.4369144141674042,0.01758689060807228
440,4,0.3086323142051697,0.10803931951522827,0.1115172877907753,0.38262903690338135,0.08918209373950958
441,4,0.06066150590777397,0.18814806640148163,0.1795797497034073,0.500668466091156,0.07094219326972961
442,4,0.15080025792121887,0.08645426481962204,0.24763065576553345,0.38770079612731934,0.1274140328168869
443,1,0.5265937447547913,0.10169780999422073,0.09612742066383362,0.1683996170759201,0.10718151181936264
444,1,0.6463083624839783,0.09691172093153,0.06440860778093338,0.13355953991413116,0.058811839669942856
445,4,0.26368483901023865,0.2087530791759491,0.1196674183011055,0.3056727349758148,0.10222192853689194
446,3,0.21529214084148407,0.15941323339939117,0.2886178195476532,0.19466421008110046,0.1420126110315323
447,2,0.013855970464646816,0.7099742889404297,0.16584526002407074,0.09924722462892532,0.011077321134507656
448,3,0.10175329446792603,0.23932377994060516,0.30892449617385864,0.28138038516044617,0.06861800700426102
449,1,0.49273282289505005,0.08410748094320297,0.3416236340999603,0.06296515464782715,0.018570849671959877
450,4,0.18023917078971863,0.27950969338417053,0.12393294274806976,0.28777456283569336,0.1285436749458313
451,1,0.668020486831665,0.12188143283128738,0.09941598773002625,0.05939021706581116,0.05129185691475868
452,2,0.3666907250881195,0.3958694636821747,0.07552404701709747,0.08287598192691803,0.07903983443975449
453,2,0.03075113706290722,0.7495396137237549,0.1184309795498848,0.07791976630687714,0.023358536884188652
454,2,0.1529029756784439,0.46319082379341125,0.18569590151309967,0.1209559217095375,0.07725443691015244
455,4,0.21847370266914368,0.17248764634132385,0.18965554237365723,0.3499126136302948,0.06947047263383865
456,4,0.10274230688810349,0.09760354459285736,0.04234996810555458,0.7143966555595398,0.042907487601041794
457,1,0.25333988666534424,0.23587451875209808,0.22990114986896515,0.19254526495933533,0.0883391723036766
458,2,0.035322364419698715,0.7465419173240662,0.08662807196378708,0.09411614388227463,0.0373915359377861
459,1,0.3422599732875824,0.19166232645511627,0.16735798120498657,0.24012187123298645,0.058597877621650696
460,1,0.35023602843284607,0.24029280245304108,0.08239374309778214,0.24837785959243774,0.0786994993686676
461,3,0.15089169144630432,0.12431635707616806,0.4685387909412384,0.12899231910705566,0.12726084887981415
462,4,0.14872419834136963,0.11030673235654831,0.3219703733921051,0.32748308777809143,0.09151557832956314
463,4,0.08829156309366226,0.21434175968170166,0.1746339201927185,0.4386134743690491,0.08411931246519089
464,3,0.17927394807338715,0.23698094487190247,0.29508426785469055,0.18006452918052673,0.10859627276659012
465,4,0.12075189501047134,0.12365535646677017,0.10523989051580429,0.6046277284622192,0.04572518169879913
466,4,0.30549031496047974,0.044871117919683456,0.03337406367063522,0.5919036269187927,0.024360815063118935
467,4,0.1205904483795166,0.1216893121600151,0.13722972571849823,0.6157147288322449,0.004775849170982838
468,2,0.2455153912305832,0.4193757176399231,0.11069481819868088,0.12501941621303558,0.09939467906951904
469,1,0.3187352418899536,0.12857936322689056,0.20347478985786438,0.22862181067466736,0.12058873474597931
470,1,0.9111457467079163,0.03546096011996269,0.020909970626235008,0.017286943271756172,0.015196415595710278
471,4,0.13502539694309235,0.2231384962797165,0.06747806072235107,0.5405650734901428,0.03379300236701965
472,1,0.3822386860847473,0.2525995373725891,0.11452962458133698,0.15634271502494812,0.09428941458463669
473,1,0.8880555033683777,0.02522578090429306,0.038009874522686005,0.025389745831489563,0.023319045081734657
474,3,0.1488167941570282,0.19289620220661163,0.47877150774002075,0.14745943248271942,0.03205612674355507
475,1,0.5039990544319153,0.3401004374027252,0.05466289445757866,0.062116362154483795,0.03912121057510376
476,2,0.10474585741758347,0.8245634436607361,0.022835079580545425,0.02208966761827469,0.025765979662537575
477,2,0.09496399760246277,0.4079836905002594,0.2843609154224396,0.09887956827878952,0.11381185054779053
478,3,0.19735492765903473,0.14900371432304382,0.37612438201904297,0.19282890856266022,0.08468808978796005
479,4,0.20009469985961914,0.24574634432792664,0.20237505435943604,0.2719702422618866,0.07981369644403458
480,4,0.022854367271065712,0.08020905405282974,0.09242836385965347,0.7818620204925537,0.022646170109510422
481,3,0.11893490701913834,0.21981169283390045,0.27781012654304504,0.27405375242233276,0.10938949137926102
482,1,0.7896484136581421,0.08039465546607971,0.096098393201828,0.024985797703266144,0.008872736245393753
483,4,0.2097354680299759,0.17264769971370697,0.10890134423971176,0.39663439989089966,0.11208111047744751
484,3,0.1906309425830841,0.15506286919116974,0.2763979732990265,0.2566131353378296,0.12129507213830948
485,2,0.11858462542295456,0.6390604376792908,0.08988894522190094,0.10535942018032074,0.04710650071501732
486,2,0.13057072460651398,0.3443922698497772,0.3116951286792755,0.11625834554433823,0.09708347916603088
487,2,0.10135307908058167,0.53911292552948,0.14265894889831543,0.14264458417892456,0.07423049956560135
488,4,0.058335062116384506,0.24312061071395874,0.06989587098360062,0.5992820262908936,0.02936643548309803
489,1,0.3670180141925812,0.16364765167236328,0.11700239032506943,0.24187235534191132,0.11045962572097778
490,4,0.1365284025669098,0.14468245208263397,0.14941062033176422,0.4585501253604889,0.1108284667134285
491,2,0.1633668690919876,0.4365900456905365,0.011717607267200947,0.3778684437274933,0.010457093827426434
492,3,0.1931026428937912,0.16920141875743866,0.4094959497451782,0.12029827386140823,0.1079016923904419
493,2,0.2106325328350067,0.3907090425491333,0.15105238556861877,0.1759905219078064,0.07161557674407959
494,2,0.0760124921798706,0.5341176986694336,0.15687964856624603,0.15345153212547302,0.07953868061304092
495,4,0.21728530526161194,0.1128869503736496,0.08385822921991348,0.5503358244895935,0.03563369810581207
496,4,0.22138965129852295,0.1835038959980011,0.2673432528972626,0.2687765061855316,0.05898672714829445
497,2,0.24429990351200104,0.41387948393821716,0.12683893740177155,0.09988969564437866,0.1150919571518898
498,3,0.12268998473882675,0.279247522354126,0.2958239018917084,0.185451939702034,0.11678669601678848
499,1,0.9341539144515991,0.03493000566959381,0.011049190536141396,0.012349255383014679,0.007517613936215639
500,1,0.31429052352905273,0.2697104513645172,0.09582952409982681,0.20266234874725342,0.11750715970993042
501,3,0.26804283261299133,0.21846610307693481,0.2927592992782593,0.12779800593852997,0.09293375164270401
502,2,0.14348122477531433,0.42150449752807617,0.13672108948230743,0.2130160927772522,0.08527712523937225
503,1,0.3621424436569214,0.18549084663391113,0.1476360559463501,0.17759369313716888,0.1271369904279709
504,1,0.8702061772346497,0.019391585141420364,0.03632144629955292,0.049517035484313965,0.02456379495561123
505,1,0.4727739095687866,0.20658886432647705,0.1887766569852829,0.06592091917991638,0.06593970954418182
506,4,0.15391835570335388,0.0559169240295887,0.2770000696182251,0.4368624687194824,0.07630221545696259
507,2,0.12056542932987213,0.5980589389801025,0.09387107193470001,0.10065523535013199,0.08684924989938736
508,1,0.9678640961647034,0.009233693592250347,0.005611180793493986,0.013341214507818222,0.003949734382331371
509,4,0.3328070640563965,0.09746312350034714,0.1011740043759346,0.36929047107696533,0.09926525503396988
510,4,0.19840316474437714,0.20871534943580627,0.14450059831142426,0.3557015359401703,0.09267929196357727
511,4,0.12629865109920502,0.1360897272825241,0.3001176714897156,0.3026934266090393,0.13480043411254883
512,3,0.018262412399053574,0.04938409477472305,0.8936073184013367,0.022283973172307014,0.016462134197354317
513,4,0.042402952909469604,0.09513095021247864,0.03368496149778366,0.7912318110466003,0.03754930943250656
514,1,0.27349817752838135,0.22907669842243195,0.2411511093378067,0.19737696647644043,0.058897025883197784
515,2,0.17500068247318268,0.3168667256832123,0.21625204384326935,0.1481524258852005,0.14372818171977997
516,2,0.38651445508003235,0.45049533247947693,0.0831611230969429,0.06342878192663193,0.01640024594962597
517,3,0.08222748339176178,0.150411918759346,0.5564116835594177,0.09761222451925278,0.11333674192428589
518,3,0.0672854483127594,0.09579917043447495,0.6224690675735474,0.17894722521305084,0.03549917787313461
519,3,0.10127534717321396,0.21550895273685455,0.5013737678527832,0.10638803988695145,0.07545386999845505
520,4,0.037393998354673386,0.05105908587574959,0.10859351605176926,0.7732091546058655,0.0297442264854908
521,2,0.20445562899112701,0.4721503257751465,0.11309044063091278,0.1048395186662674,0.10546407103538513
522,2,0.12758241593837738,0.6581321358680725,0.10852844268083572,0.07552486658096313,0.030232170596718788
523,1,0.9214638471603394,0.01953965798020363,0.03115295059978962,0.018070438876748085,0.009773112833499908
524,1,0.5791944861412048,0.1635284572839737,0.057071566581726074,0.14621590077877045,0.05398961529135704
525,2,0.28180038928985596,0.3166879117488861,0.08225864917039871,0.24421444535255432,0.07503855228424072
526,3,0.23117955029010773,0.10141944885253906,0.32518601417541504,0.2610921561717987,0.08112283051013947
527,3,0.22077810764312744,0.1628504991531372,0.28015637397766113,0.2757185399532318,0.060496408492326736
528,4,0.16279570758342743,0.2261272519826889,0.2638438940048218,0.2778666019439697,0.06936655938625336
529,2,0.05885478854179382,0.718560516834259,0.11702851951122284,0.042421337217092514,0.06313474476337433
530,4,0.18861643970012665,0.15876871347427368,0.15637709200382233,0.3311905264854431,0.16504722833633423
531,4,0.39469456672668457,0.09230609983205795,0.08009160310029984,0.403067022562027,0.029840752482414246
532,2,0.011322016827762127,0.9698852300643921,0.006033441051840782,0.009875205345451832,0.0028840734157711267
533,4,0.14390450716018677,0.1752580851316452,0.15804292261600494,0.4788815975189209,0.043912891298532486
534,2,0.19629211723804474,0.37959378957748413,0.2062755972146988,0.14401908218860626,0.0738193541765213
535,1,0.9658353328704834,0.012365933507680893,0.010085660964250565,0.008124024607241154,0.0035892059095203876
536,2,0.09283601492643356,0.8185693621635437,0.08502347767353058,0.001785540021955967,0.0017856635386124253
537,2,0.19881799817085266,0.288398802280426,0.21196837723255157,0.19319573044776917,0.10761906206607819
538,3,0.06377512216567993,0.09616853296756744,0.5832905173301697,0.22714103758335114,0.029624762013554573
539,2,0.18374936282634735,0.2781292200088501,0.22802625596523285,0.22720031440258026,0.08289479464292526
540,4,0.04699590057134628,0.013134769164025784,0.019823549315333366,0.9075337648391724,0.012512007728219032
541,4,0.11187978088855743,0.11187978088855743,0.09162778407335281,0.6489150524139404,0.035697661340236664
542,2,0.11093238741159439,0.4787158668041229,0.28657951951026917,0.069205641746521,0.054566603153944016
543,1,0.6843774318695068,0.16527417302131653,0.06805282086133957,0.054114390164613724,0.028181176632642746
544,3,0.029243001714348793,0.007053363136947155,0.9590492248535156,0.0026568006724119186,0.0019976752810180187
545,2,0.16640882194042206,0.4105122983455658,0.13693182170391083,0.15506118535995483,0.1310858577489853
546,3,0.15093819797039032,0.16188393533229828,0.3946930468082428,0.1474701315164566,0.1450147181749344
547,2,0.053661853075027466,0.671210765838623,0.02788912132382393,0.23611080646514893,0.011127445846796036
548,2,0.19333820044994354,0.32890084385871887,0.18166202306747437,0.24624855816364288,0.04985037446022034
549,2,0.043176863342523575,0.764461100101471,0.11431851983070374,0.03894892707467079,0.039094582200050354
550,3,0.08558468520641327,0.21130357682704926,0.36708325147628784,0.2587696611881256,0.0772588774561882
551,4,0.02155807986855507,0.17777378857135773,0.34382331371307373,0.4513373374938965,0.00550741096958518
552,4,0.21884998679161072,0.14436547458171844,0.14603042602539062,0.3591735064983368,0.13158057630062103
553,4,0.005371291656047106,0.008681225590407848,0.02638126350939274,0.9552364945411682,0.004329626448452473
554,2,0.030858566984534264,0.8941603899002075,0.02901349775493145,0.03535788506269455,0.010609621182084084
555,3,0.16621920466423035,0.11731722205877304,0.5705345869064331,0.11259370297193527,0.03333532065153122
556,1,0.6801580190658569,0.06622128188610077,0.10133463889360428,0.09568335115909576,0.05660277605056763
557,4,0.09604968130588531,0.054911985993385315,0.01319573912769556,0.821218729019165,0.014623869210481644
558,3,0.22499045729637146,0.2694067656993866,0.28855809569358826,0.11158880591392517,0.10545589029788971
559,4,0.1943632811307907,0.2191508561372757,0.19812341034412384,0.3587452471256256,0.029617179185152054
560,2,0.08890030533075333,0.6864312887191772,0.07642143964767456,0.08870318531990051,0.05954378843307495
561,3,0.14161154627799988,0.13615682721138,0.5206612944602966,0.14227016270160675,0.05930018797516823
562,4,0.20382720232009888,0.19680869579315186,0.2643561065196991,0.2667587399482727,0.06824927777051926
563,4,0.13111189007759094,0.15261028707027435,0.31735873222351074,0.35144713521003723,0.047472041100263596
564,2,0.1242702454328537,0.47458362579345703,0.2774466872215271,0.09663199633359909,0.027067547664046288
565,2,0.055600233376026154,0.54940265417099,0.2817169725894928,0.09874503314495087,0.014535053633153439
566,3,0.16300900280475616,0.17487581074237823,0.3005944788455963,0.2990007996559143,0.06251992285251617
567,2,0.006351150572299957,0.9821074604988098,0.0043579875491559505,0.003782973624765873,0.0034003639593720436
568,2,0.1267397105693817,0.7480592727661133,0.06508266180753708,0.030887991189956665,0.029230348765850067
569,4,0.05091153457760811,0.16467492282390594,0.28342047333717346,0.4959093928337097,0.005083688534796238
570,4,0.016556905582547188,0.2603035867214203,0.30397042632102966,0.4122662842273712,0.0069027612917125225
